status code;4;22/2/27;19:43:8;0;0;4789;;;;
status code;4;22/2/27;19:43:9;0;0;4591;;;;
status code;4;22/2/27;22:26:34;0;0;4789;;;;
status code;4;22/2/27;22:26:35;0;0;4591;;;;
start failure;1;22/2/27;23:10:46;0;0;2043;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
end of failure;1;22/2/27;23:10:49;0;0;2043;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;1;22/2/27;23:16:48;0;3532;20D5;ccu;Traction coupee par le robinet frein qui n'est pas en position correcte;;Retablir le robinet frein
start failure;1;22/2/27;23:16:55;0;3582;2033;ccu;Placer les leviers en position de  0;;
end of failure;1;22/2/27;23:16:55;0;3586;20D5;ccu;Traction coupee par le robinet frein qui n'est pas en position correcte;;Retablir le robinet frein
end of failure;1;22/2/27;23:16:57;0;3568;2033;ccu;Placer les leviers en position de  0;;
status code;4;22/2/27;23:51:47;0;0;4789;;;;
status code;4;22/2/27;23:51:48;0;0;4591;;;;
start failure;1;22/2/28;0:23:7;0;0;2043;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
end of failure;1;22/2/28;0:23:7;0;0;2043;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
status code;4;22/2/28;0:29:41;0;0;4789;;;;
status code;4;22/2/28;0:29:42;0;0;4591;;;;
status code;4;22/2/28;5:15:17;0;0;4789;;;;
status code;4;22/2/28;5:15:18;0;0;4591;;;;
status code;4;22/2/28;5:50:14;0;0;4789;;;;
status code;4;22/2/28;5:50:15;0;0;4591;;;;
start failure;4;22/2/28;9:24:55;0;0;2004;ccu;Ouverture interrupteur extra-rapide;;Fermer l'interrupteur extra-rapide. En cas de resultat negatif, exclure l'Actionnement et le Groupe Statique progressivement et refermer l'interrupteur extra rapide. Page 418 et 420
end of failure;4;22/2/28;9:24:55;0;3307;2004;ccu;Ouverture interrupteur extra-rapide;;Fermer l'interrupteur extra-rapide. En cas de resultat negatif, exclure l'Actionnement et le Groupe Statique progressivement et refermer l'interrupteur extra rapide. Page 418 et 420
end of failure;1;22/2/28;9:28:40;0;3393;A00C;ugc;4201   Porte de montee 2 en etat d'urgence;;Verifier l'etat de la porte localement et effectuer le rearmement
start failure;1;22/2/28;9:29:29;0;3370;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
end of failure;1;22/2/28;9:29:33;0;3429;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
start failure;1;22/2/28;9:34:8;0;3244;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
end of failure;1;22/2/28;9:34:9;0;3249;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
start failure;1;22/2/28;9:55:47;134;3204;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
start failure;1;22/2/28;9:55:47;134;3204;2033;ccu;Placer les leviers en position de  0;;
start failure;4;22/2/28;9:55:47;134;3240;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
start failure;1;22/2/28;9:55:48;134;3195;4419;;;;
end of failure;1;22/2/28;9:55:48;134;3195;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
start failure;4;22/2/28;9:55:48;134;3195;4419;;;;
end of failure;4;22/2/28;9:55:48;134;3204;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
end of failure;1;22/2/28;9:55:48;134;3204;4419;;;;
end of failure;4;22/2/28;9:55:49;134;3204;4419;;;;
end of failure;1;22/2/28;9:55:53;133;3195;2033;ccu;Placer les leviers en position de  0;;
start failure;1;22/2/28;10:8:5;153;3276;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
end of failure;1;22/2/28;10:8:6;152;3267;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
start failure;1;22/2/28;10:10:5;135;3514;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
end of failure;1;22/2/28;10:10:5;135;3537;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
start failure;4;22/2/28;10:17:53;143;3267;2090;ccu;Resistivite minimale de l'eau dans le circuit de traitement;;Selon les reglementations en vigueur a la fin de la marche, signaliser la panne
end of failure;4;22/2/28;10:23:54;84;3271;2090;ccu;Resistivite minimale de l'eau dans le circuit de traitement;;Selon les reglementations en vigueur a la fin de la marche, signaliser la panne
start failure;4;22/2/28;10:25:39;156;3348;2090;ccu;Resistivite minimale de l'eau dans le circuit de traitement;;Selon les reglementations en vigueur a la fin de la marche, signaliser la panne
start failure;1;22/2/28;10:41:26;0;3330;A009;ugc;4101   Porte de montee 1 en etat d'urgence;;Verifier l'etat de la porte localement et effectuer le rearmement
start failure;4;22/2/28;10:42:12;0;3438;2004;ccu;Ouverture interrupteur extra-rapide;;Fermer l'interrupteur extra-rapide. En cas de resultat negatif, exclure l'Actionnement et le Groupe Statique progressivement et refermer l'interrupteur extra rapide. Page 418 et 420
end of failure;4;22/2/28;10:42:13;0;3438;2004;ccu;Ouverture interrupteur extra-rapide;;Fermer l'interrupteur extra-rapide. En cas de resultat negatif, exclure l'Actionnement et le Groupe Statique progressivement et refermer l'interrupteur extra rapide. Page 418 et 420
start failure;1;22/2/28;10:42:16;0;3505;A012;ugc;4401   Porte de montee 4 en etat d'urgence;;Verifier l'etat de la porte localement et effectuer le rearmement
end of failure;1;22/2/28;10:42:27;0;3429;A012;ugc;4401   Porte de montee 4 en etat d'urgence;;Verifier l'etat de la porte localement et effectuer le rearmement
status code;4;22/2/28;12:48:36;0;0;4789;;;;
status code;4;22/2/28;12:48:37;0;0;4591;;;;
status code;4;22/2/28;14:39:28;0;0;4789;;;;
status code;4;22/2/28;14:39:29;0;0;4591;;;;
status code;4;22/2/28;18:13:29;0;0;4789;;;;
status code;4;22/2/28;18:13:30;0;0;4591;;;;
status code;4;22/2/28;22:37:37;0;0;4789;;;;
status code;4;22/2/28;22:37:38;0;0;4591;;;;
status code;4;22/2/28;23:42:53;0;0;4789;;;;
status code;4;22/2/28;23:42:54;0;0;4591;;;;
start failure;1;22/2/29;0:19:10;0;0;2043;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
end of failure;1;22/2/29;0:19:11;0;0;2043;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;1;22/2/29;0:21:50;0;3703;A00F;ugc;4301   Porte de montee 3 en etat d'urgence;;Verifier l'etat de la porte localement et effectuer le rearmement
start failure;1;22/2/29;0:23:49;0;3672;2007;ccu;Perte de la ligne A1 WTB;;Poursuivre la mission
start failure;4;22/2/29;0:23:50;0;0;200A;ccu;Perte de la ligne B2 WTB;;Poursuivre la mission
end of failure;1;22/2/29;0:23:54;0;0;2007;ccu;Perte de la ligne A1 WTB;;Poursuivre la mission
status code;5;22/3/1;0:32:50;0;0;4789;;;;
status code;5;22/3/1;0:32:51;0;0;4591;;;;
status code;4;22/3/1;8:31:37;0;0;4789;;;;
status code;4;22/3/1;8:31:38;0;0;4591;;;;
start failure;4;22/3/1;9:49:38;0;0;20E5;ccu;Panne telecommande;;Inhiber le pupitre et effectuer un retablissement general. Page 421
start failure;4;22/3/1;10:39:27;0;0;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
end of failure;4;22/3/1;10:39:29;0;3406;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
start failure;1;22/3/1;10:39:45;0;0;2052;ccu;Ouverture contacteur 2K03 ratee;;Exclure le Groupe Statique du tableau synoptique. Page 420
start failure;1;22/3/1;10:39:45;0;0;20B3;ccu;Panne Freinage Electrique;;Exclure le freinage electrique du tableau synoptique. Page 465
start failure;1;22/3/1;10:39:45;0;0;20F6;ccu;Disjoncteur 3F19 ou 3F20 declenche;;Retablir l'interrupteur
start failure;1;22/3/1;10:39:45;0;0;20FB;ccu;Verrouillage portes debranche;;
end of failure;1;22/3/1;10:40:30;0;0;2052;ccu;Ouverture contacteur 2K03 ratee;;Exclure le Groupe Statique du tableau synoptique. Page 420
start failure;1;22/3/1;10:40:31;0;0;20B8;ccu;Interrupteur unipolaire circuit commande contacteur insertion batterie ouvert;;Si on est au debut de la marche, refermer l'interrupteur 3F03; en cas de marche, effectuer la fermeture de nouveau a la fin de la marche
status code;4;22/3/1;12:18:20;0;0;4789;;;;
status code;4;22/3/1;12:18:21;0;0;4591;;;;
start failure;1;22/3/1;12:18:35;0;0;20F6;ccu;Disjoncteur 3F19 ou 3F20 declenche;;Retablir l'interrupteur
start failure;1;22/3/1;12:18:35;0;0;20FB;ccu;Verrouillage portes debranche;;
start failure;4;22/3/1;12:18:36;0;0;20FB;ccu;Verrouillage portes debranche;;
start failure;1;22/3/1;12:18:39;0;0;2044;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
end of failure;1;22/3/1;12:18:44;0;0;2044;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;1;22/3/1;12:18:52;0;3375;A01E;ugc;6725   Toilette hors service (Acces inhibe;;
start failure;4;22/3/1;12:19:3;0;3420;4421;;;;
start failure;1;22/3/1;12:21:31;0;3357;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
start failure;4;22/3/1;12:21:32;0;3357;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
end of failure;1;22/3/1;12:21:32;0;3469;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
end of failure;4;22/3/1;12:21:33;0;3447;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
start failure;1;22/3/1;12:46:40;68;3379;2042;ccu;Panne levier programmation vitesse;;Maitriser la marche avec le levier de marche manuelle. Page 414
end of failure;1;22/3/1;12:46:40;68;3384;2042;ccu;Panne levier programmation vitesse;;Maitriser la marche avec le levier de marche manuelle. Page 414
start failure;1;22/3/1;13:2:18;0;3384;A012;ugc;4401   Porte de montee 4 en etat d'urgence;;Verifier l'etat de la porte localement et effectuer le rearmement
end of failure;1;22/3/1;13:2:19;0;3393;A012;ugc;4401   Porte de montee 4 en etat d'urgence;;Verifier l'etat de la porte localement et effectuer le rearmement
start failure;4;22/3/1;13:5:45;0;3384;2090;ccu;Resistivite minimale de l'eau dans le circuit de traitement;;Selon les reglementations en vigueur a la fin de la marche, signaliser la panne
start failure;1;22/3/1;13:25:7;108;2830;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
start failure;1;22/3/1;13:25:8;108;3159;2033;ccu;Placer les leviers en position de  0;;
start failure;4;22/3/1;13:25:8;108;3159;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
start failure;1;22/3/1;13:25:8;108;3159;4419;;;;
start failure;4;22/3/1;13:25:8;108;3186;441A;;;;
end of failure;1;22/3/1;13:25:8;109;3186;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
end of failure;4;22/3/1;13:25:9;109;3186;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
end of failure;1;22/3/1;13:25:9;108;3168;4419;;;;
start failure;4;22/3/1;13:25:9;108;3168;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
end of failure;4;22/3/1;13:25:9;108;3168;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
end of failure;4;22/3/1;13:25:9;108;3159;441A;;;;
end of failure;1;22/3/1;13:25:10;108;3168;2033;ccu;Placer les leviers en position de  0;;
status code;4;22/3/1;13:58:41;0;0;4789;;;;
status code;4;22/3/1;13:58:42;0;0;4591;;;;
status code;4;22/3/1;17:42:37;0;0;4789;;;;
status code;4;22/3/1;17:42:38;0;0;4591;;;;
status code;4;22/3/1;18:18:3;0;0;4467;;;;
status code;4;22/3/1;18:18:4;0;0;4591;;;;
status code;4;22/3/1;22:45:48;0;0;4789;;;;
status code;4;22/3/1;22:45:49;0;0;4591;;;;
status code;4;22/3/1;23:1:13;0;0;4789;;;;
status code;4;22/3/1;23:1:14;0;0;4591;;;;
status code;4;22/3/1;23:40:23;0;0;4789;;;;
status code;4;22/3/1;23:40:24;0;0;4591;;;;
status code;4;22/3/2;7:55:27;0;0;4789;;;;
status code;4;22/3/2;7:55:28;0;0;4591;;;;
status code;5;22/3/2;9:52:32;0;0;4789;;;;
status code;5;22/3/2;9:52:33;0;0;4591;;;;
status code;4;22/3/2;9:58:59;0;0;4789;;;;
status code;4;22/3/2;9:59:0;0;0;4591;;;;
status code;5;22/3/2;12:41:18;0;0;4789;;;;
status code;5;22/3/2;12:41:19;0;0;4591;;;;
status code;4;22/3/2;17:19:40;0;0;4789;;;;
status code;4;22/3/2;17:21:28;0;0;4789;;;;
status code;4;22/3/2;17:21:29;0;0;4591;;;;
status code;1;22/3/2;17:25:7;0;0;4789;;;;
status code;5;22/3/2;17:29:43;0;0;4789;;;;
status code;1;22/3/2;17:32:34;0;0;4789;;;;
status code;1;22/3/2;17:32:35;0;0;4591;;;;
status code;4;22/3/2;17:34:39;0;0;4789;;;;
status code;4;22/3/2;17:34:40;0;0;4591;;;;
status code;4;22/3/2;19:55:15;0;0;4789;;;;
status code;4;22/3/2;19:55:15;0;0;4591;;;;
status code;4;22/3/2;20:29:8;0;0;4789;;;;
status code;4;22/3/2;20:29:9;0;0;4591;;;;
start failure;1;22/3/2;21:34:35;0;0;2044;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
end of failure;1;22/3/2;21:34:38;0;1512;2044;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;1;22/3/2;21:34:58;0;3582;20D5;ccu;Traction coupee par le robinet frein qui n'est pas en position correcte;;Retablir le robinet frein
start failure;1;22/3/2;21:34:59;0;3582;2033;ccu;Placer les leviers en position de  0;;
end of failure;1;22/3/2;21:34:59;0;3586;20D5;ccu;Traction coupee par le robinet frein qui n'est pas en position correcte;;Retablir le robinet frein
end of failure;1;22/3/2;21:35:1;0;3582;2033;ccu;Placer les leviers en position de  0;;
start failure;4;22/3/2;21:36:57;0;3591;2004;ccu;Ouverture interrupteur extra-rapide;;Fermer l'interrupteur extra-rapide. En cas de resultat negatif, exclure l'Actionnement et le Groupe Statique progressivement et refermer l'interrupteur extra rapide. Page 418 et 420
end of failure;4;22/3/2;21:36:57;0;3591;2004;ccu;Ouverture interrupteur extra-rapide;;Fermer l'interrupteur extra-rapide. En cas de resultat negatif, exclure l'Actionnement et le Groupe Statique progressivement et refermer l'interrupteur extra rapide. Page 418 et 420
status code;4;22/3/2;22:32:20;0;0;4789;;;;
status code;4;22/3/2;22:32:21;0;0;4591;;;;
status code;4;22/3/2;22:37:17;0;0;4789;;;;
status code;4;22/3/2;22:37:18;0;0;4591;;;;
status code;4;22/3/2;22:54:19;0;0;4789;;;;
status code;4;22/3/2;22:54:20;0;0;4591;;;;
start failure;1;22/3/2;22:54:34;0;0;20F6;ccu;Disjoncteur 3F19 ou 3F20 declenche;;Retablir l'interrupteur
start failure;1;22/3/2;22:54:34;0;0;20FB;ccu;Verrouillage portes debranche;;
start failure;4;22/3/2;22:54:35;0;0;20FB;ccu;Verrouillage portes debranche;;
start failure;1;22/3/2;22:54:36;0;0;A00F;ugc;4301   Porte de montee 3 en etat d'urgence;;Verifier l'etat de la porte localement et effectuer le rearmement
start failure;1;22/3/2;22:54:43;0;0;2043;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
end of failure;1;22/3/2;22:54:47;0;0;2043;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;1;22/3/2;22:54:50;0;3681;A01E;ugc;6725   Toilette hors service (Acces inhibe;;
start failure;4;22/3/2;22:55:2;0;3681;4421;;;;
status code;8;22/3/2;23:41:47;0;0;4789;;;;
status code;8;22/3/2;23:41:48;0;0;4591;;;;
start failure;1;22/3/2;23:51:24;0;0;A012;ugc;4401   Porte de montee 4 en etat d'urgence;;Verifier l'etat de la porte localement et effectuer le rearmement
start failure;1;22/3/2;23:51:33;0;0;A01E;ugc;6725   Toilette hors service (Acces inhibe;;
end of failure;1;22/3/2;23:51:33;0;0;A012;ugc;4401   Porte de montee 4 en etat d'urgence;;Verifier l'etat de la porte localement et effectuer le rearmement
start failure;1;22/3/2;23:51:33;0;0;20B8;ccu;Interrupteur unipolaire circuit commande contacteur insertion batterie ouvert;;Si on est au debut de la marche, refermer l'interrupteur 3F03; en cas de marche, effectuer la fermeture de nouveau a la fin de la marche
status code;8;22/3/3;0:18:17;0;0;4789;;;;
status code;8;22/3/3;0:18:18;0;0;4591;;;;
start failure;1;22/3/3;0:18:50;0;0;A01E;ugc;6725   Toilette hors service (Acces inhibe;;
start failure;1;22/3/3;0:18:57;0;0;20B8;ccu;Interrupteur unipolaire circuit commande contacteur insertion batterie ouvert;;Si on est au debut de la marche, refermer l'interrupteur 3F03; en cas de marche, effectuer la fermeture de nouveau a la fin de la marche
start failure;1;22/3/3;0:18:57;0;0;202B;ccu;Sectionneur conduite haute tension (1QAT) ne se ferme pas;;Fermer le sectionneur a la main selon les reglementations
status code;8;22/3/3;0:39:1;0;0;4789;;;;
status code;8;22/3/3;0:39:2;0;0;4591;;;;
status code;8;22/3/3;5:25:3;0;0;4789;;;;
status code;8;22/3/3;5:25:4;0;0;4591;;;;
status code;8;22/3/3;6:20:27;0;0;4789;;;;
status code;8;22/3/3;6:20:28;0;0;4591;;;;
start failure;1;22/3/3;6:20:42;0;0;20F6;ccu;Disjoncteur 3F19 ou 3F20 declenche;;Retablir l'interrupteur
start failure;1;22/3/3;6:20:42;0;0;20FB;ccu;Verrouillage portes debranche;;
start failure;8;22/3/3;6:20:44;0;0;20B3;ccu;Panne Freinage Electrique;;Exclure le freinage electrique du tableau synoptique. Page 465
start failure;8;22/3/3;6:20:45;0;0;20BA;ccu;Interrupteur 3F05 (tableau QC) ouvert;;Refermer l'interrupteur. En cas de resultat positif Page 414. En cas de resultat negatif Page 423
start failure;4;22/3/3;6:20:45;0;0;20FB;ccu;Verrouillage portes debranche;;
start failure;8;22/3/3;6:20:45;0;0;20FB;ccu;Verrouillage portes debranche;;
start failure;1;22/3/3;6:20:49;0;0;2043;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;1;22/3/3;6:20:49;0;0;2045;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
end of failure;1;22/3/3;6:20:52;0;0;2043;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
end of failure;1;22/3/3;6:20:53;0;3672;2045;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;1;22/3/3;6:20:58;0;3631;A01E;ugc;6725   Toilette hors service (Acces inhibe;;
start failure;5;22/3/3;6:21:7;0;3631;4421;;;;
start failure;8;22/3/3;6:21:8;0;3627;4421;;;;
start failure;4;22/3/3;6:21:10;0;3627;4421;;;;
end of failure;8;22/3/3;6:21:14;0;3618;20BA;ccu;Interrupteur 3F05 (tableau QC) ouvert;;Refermer l'interrupteur. En cas de resultat positif Page 414. En cas de resultat negatif Page 423
start failure;1;22/3/3;6:34:35;15;3613;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
end of failure;1;22/3/3;6:34:35;15;3631;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
start failure;1;22/3/3;6:34:37;15;3636;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
end of failure;1;22/3/3;6:34:38;15;3640;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
start failure;5;22/3/3;6:36:23;0;3582;2004;ccu;Ouverture interrupteur extra-rapide;;Fermer l'interrupteur extra-rapide. En cas de resultat negatif, exclure l'Actionnement et le Groupe Statique progressivement et refermer l'interrupteur extra rapide. Page 418 et 420
end of failure;5;22/3/3;6:36:24;0;3586;2004;ccu;Ouverture interrupteur extra-rapide;;Fermer l'interrupteur extra-rapide. En cas de resultat negatif, exclure l'Actionnement et le Groupe Statique progressivement et refermer l'interrupteur extra rapide. Page 418 et 420
status code;8;22/3/3;7:29:29;0;0;4789;;;;
status code;8;22/3/3;7:29:30;0;0;4591;;;;
status code;8;22/3/3;9:53:39;0;0;4789;;;;
status code;8;22/3/3;9:53:40;0;0;4591;;;;
start failure;1;22/3/3;9:53:53;0;0;20F6;ccu;Disjoncteur 3F19 ou 3F20 declenche;;Retablir l'interrupteur
start failure;1;22/3/3;9:53:54;0;0;20FB;ccu;Verrouillage portes debranche;;
start failure;4;22/3/3;9:53:55;0;0;20FB;ccu;Verrouillage portes debranche;;
start failure;8;22/3/3;9:53:55;0;0;20B1;ccu;Stotz 3F28 (tableau QC) ouvert;;Refermer le stotz (s'il est ferme, il faut l'ouvrir et le refermer).   En cas de resultat positif Page 414. En cas de resultat negatif, exclure du tableau synoptique le freinage electrique Page 465
start failure;1;22/3/3;9:53:56;0;0;2044;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;1;22/3/3;9:53:56;0;0;2046;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;8;22/3/3;9:53:56;0;0;20B3;ccu;Panne Freinage Electrique;;Exclure le freinage electrique du tableau synoptique. Page 465
start failure;8;22/3/3;9:53:56;0;0;20FB;ccu;Verrouillage portes debranche;;
end of failure;1;22/3/3;9:53:59;0;2952;2044;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
end of failure;1;22/3/3;9:53:59;0;2952;2046;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;1;22/3/3;9:54:12;0;3339;A01E;ugc;6725   Toilette hors service (Acces inhibe;;
start failure;5;22/3/3;9:54:19;0;3352;4421;;;;
start failure;8;22/3/3;9:54:19;0;3352;4421;;;;
start failure;4;22/3/3;9:54:22;0;3357;4421;;;;
start failure;1;22/3/3;9:56:18;0;3312;A01C;ugc;4608   Frein a main applique;;
end of failure;1;22/3/3;9:56:24;0;3231;A01C;ugc;4608   Frein a main applique;;
start failure;1;22/3/3;10:9:46;0;3294;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
end of failure;1;22/3/3;10:9:47;0;3294;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
start failure;1;22/3/3;10:9:49;0;3276;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
end of failure;1;22/3/3;10:9:49;0;3303;A007;ugc;0016   Defaut dialogue avec le dispositif antipatinage;;Verifier la fonctionnalite des toutes les portes du vehicule. Si les portes ne fonctionnent pas il faut les isoler
start failure;1;22/3/3;10:11:17;51;3217;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
start failure;1;22/3/3;10:11:17;51;3217;2033;ccu;Placer les leviers en position de  0;;
start failure;4;22/3/3;10:11:17;51;3217;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
end of failure;1;22/3/3;10:11:18;51;3249;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
end of failure;4;22/3/3;10:11:18;51;3249;2105;ccu;Coasting pour perte de tension de ligne;;Coasting pour perte de tension de ligne
end of failure;1;22/3/3;10:11:23;51;3307;2033;ccu;Placer les leviers en position de  0;;
status code;8;22/3/3;10:52:37;0;0;4789;;;;
status code;8;22/3/3;10:52:38;0;0;4591;;;;
start failure;1;22/3/3;10:52:52;0;0;20F6;ccu;Disjoncteur 3F19 ou 3F20 declenche;;Retablir l'interrupteur
start failure;1;22/3/3;10:52:52;0;0;20FB;ccu;Verrouillage portes debranche;;
start failure;8;22/3/3;10:52:53;0;0;20B1;ccu;Stotz 3F28 (tableau QC) ouvert;;Refermer le stotz (s'il est ferme, il faut l'ouvrir et le refermer).   En cas de resultat positif Page 414. En cas de resultat negatif, exclure du tableau synoptique le freinage electrique Page 465
start failure;8;22/3/3;10:52:53;0;0;20B3;ccu;Panne Freinage Electrique;;Exclure le freinage electrique du tableau synoptique. Page 465
start failure;5;22/3/3;10:52:54;0;0;20FB;ccu;Verrouillage portes debranche;;
start failure;1;22/3/3;10:52:54;0;0;2046;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;4;22/3/3;10:52:54;0;0;20FB;ccu;Verrouillage portes debranche;;
start failure;1;22/3/3;10:52:54;0;0;2044;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;8;22/3/3;10:52:55;0;0;20FB;ccu;Verrouillage portes debranche;;
end of failure;1;22/3/3;10:52:56;0;3303;2046;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
end of failure;1;22/3/3;10:52:56;0;3357;2044;ccu;L'interrupteur extra-rapide ne se ferme pas;;Changer le pantographe et refermer l'interrupteur extra-rapide. Page 432
start failure;1;22/3/3;10:53:4;0;3352;A01E;ugc;6725   Toilette hors service (Acces inhibe;;
start failure;5;22/3/3;10:53:17;0;3343;4421;;;;
start failure;8;22/3/3;10:53:17;0;3343;4421;;;;
start failure;4;22/3/3;10:53:20;0;3343;4421;;;;
start failure;4;22/3/3;10:53:38;20;3294;2090;ccu;Resistivite minimale de l'eau dans le circuit de traitement;;Selon les reglementations en vigueur a la fin de la marche, signaliser la panne
